Country Name,Country Code,Series Name,Series Code,Year,Value
China,CHN,Income share held by lowest 20%,SI.DST.FRST.20,2008,5.2
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2008,74.833
China,CHN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2008,1.701
China,CHN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,2008,11.026
China,CHN,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,2008,..
China,CHN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,2008,99.1
China,CHN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2008,18.5
China,CHN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2008,3.8
China,CHN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2008,97
China,CHN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2008,103.611198425293
China,CHN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2008,106.201782226562
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2008,82.6792526245117
China,CHN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2008,0.996969997882843
China,CHN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2008,..
China,CHN,Forest area (sq. km),AG.LND.FRST.K2,2008,1958884.14
China,CHN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2008,..
China,CHN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2008,20.4806427530307
China,CHN,Urban population growth (annual %),SP.URB.GROW,2008,3.43395768889026
China,CHN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2008,1629.97754209383
China,CHN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2008,2446.36905458402
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2008,4667346414521.95
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2008,9.67024588602851
China,CHN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2008,7.85658646463206
China,CHN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2008,10.0099770734138
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2008,46.2364191302482
China,CHN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2008,32.092513602143
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2008,24.6186193981779
China,CHN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2008,41.9607249432501
China,CHN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2008,10.9032714208101
China,CHN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,2008,..
China,CHN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2008,9.94341352833548
China,CHN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2008,1.71604254580499
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2008,48.0758
China,CHN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2008,29.4319344493349
China,CHN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2008,54.9190004844014
China,CHN,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,2008,88.9
China,CHN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2008,386423097229.7
China,CHN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,2008,2.07153224336163
China,CHN,Net migration,SM.POP.NETM,2008,-764370
China,CHN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2008,9136546899.82745
China,CHN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2008,171534650311.568
China,CHN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2008,1305544311.52344
Thailand,THA,"Population, total",SP.POP.TOTL,2008,67619830
Thailand,THA,Population growth (annual %),SP.POP.GROW,2008,0.768156179389423
Thailand,THA,Surface area (sq. km),AG.SRF.TOTL.K2,2008,513120
Thailand,THA,Population density (people per sq. km of land area),EN.POP.DNST,2008,132.356926148486
Thailand,THA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2008,20.4
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2008,1
Thailand,THA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2008,263926235500.371
Thailand,THA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2008,3900
Thailand,THA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2008,785895496706.779
Thailand,THA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2008,11620
Thailand,THA,Income share held by lowest 20%,SI.DST.FRST.20,2008,6.4
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2008,74.221
Thailand,THA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2008,1.587
Thailand,THA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,2008,52.29
Thailand,THA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,2008,..
Thailand,THA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,2008,..
Thailand,THA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2008,15.3
Thailand,THA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2008,..
Thailand,THA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2008,98
Thailand,THA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2008,..
Thailand,THA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2008,96.5354995727539
Thailand,THA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2008,75.2078475952148
Thailand,THA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2008,1.02392995357513
Thailand,THA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2008,1.8
Thailand,THA,Forest area (sq. km),AG.LND.FRST.K2,2008,198580
Thailand,THA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2008,..
Thailand,THA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2008,25.5253663533918
Thailand,THA,Urban population growth (annual %),SP.URB.GROW,2008,3.95100488442218
Thailand,THA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2008,1596.82835450256
Thailand,THA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2008,2070.32463701846
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2008,291382982430.951
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2008,1.72569884866334
Thailand,THA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2008,5.13378035159961
Thailand,THA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2008,10.0724338253633
Thailand,THA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2008,39.4796129651304
Thailand,THA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2008,71.4164181071068
Thailand,THA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2008,69.0205934338244
Thailand,THA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2008,28.2264349517752
Thailand,THA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2008,18.8185161341965
Thailand,THA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,2008,122.090352377949
Thailand,THA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2008,15.3848864043407
Thailand,THA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2008,1.25266188719419
Thailand,THA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2008,91.4483
Thailand,THA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2008,26.3795419620076
Thailand,THA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2008,122.520195593302
Thailand,THA,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,2008,93.6
Thailand,THA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2008,66708742797.7
Thailand,THA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,2008,8.10364553499354
Thailand,THA,Net migration,SM.POP.NETM,2008,107333
Thailand,THA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2008,1898410000
Thailand,THA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2008,8561557724.60001
Thailand,THA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2008,-615511718.75
,,,,2008,
,,,,2008,
,,,,2008,
Data from database: World Development Indicators,,,,2008,
Last Updated: 10/07/2025,,,,2008,
China,CHN,"Population, total",SP.POP.TOTL,2009,1331260000
China,CHN,Population growth (annual %),SP.POP.GROW,2009,0.497381400884935
China,CHN,Surface area (sq. km),AG.SRF.TOTL.K2,2009,9562911
China,CHN,Population density (people per sq. km of land area),EN.POP.DNST,2009,141.801244134798
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2009,..
China,CHN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2009,..
China,CHN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2009,4980508435388.77
China,CHN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2009,3740
China,CHN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2009,11227973482061.6
China,CHN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2009,8430
China,CHN,Income share held by lowest 20%,SI.DST.FRST.20,2009,..
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2009,75.317
China,CHN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2009,1.714
China,CHN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,2009,11.994
China,CHN,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,2009,..
China,CHN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,2009,99.3
China,CHN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2009,17.1
China,CHN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2009,3.4
China,CHN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2009,99
China,CHN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2009,104.349563598633
China,CHN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2009,105.59065246582
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2009,88.2874984741211
China,CHN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2009,1.00335001945496
China,CHN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2009,..
China,CHN,Forest area (sq. km),AG.LND.FRST.K2,2009,1982493.97
China,CHN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2009,..
China,CHN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2009,20.7330512993708
China,CHN,Urban population growth (annual %),SP.URB.GROW,2009,3.33810246782671
China,CHN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2009,1728.61645229501
China,CHN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2009,2612.45662004417
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2009,5189577094997.58
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,9.40269972778044
China,CHN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2009,-0.0819669419831399
China,CHN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2009,9.47299581661597
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2009,45.1788587231356
China,CHN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2009,24.3307718125403
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2009,20.0889926205716
China,CHN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2009,44.9282638913962
China,CHN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2009,11.4651971465208
China,CHN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,2009,..
China,CHN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2009,10.1348503817539
China,CHN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2009,1.89352379603523
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2009,55.6575
China,CHN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2009,31.9775769727453
China,CHN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2009,42.5378592434424
China,CHN,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,2009,96.6
China,CHN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2009,454495613318.6
China,CHN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,2009,2.91078502611598
China,CHN,Net migration,SM.POP.NETM,2009,-177135
China,CHN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2009,9209489821
China,CHN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2009,131057052869.5
China,CHN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2009,1141387207.03125
Thailand,THA,"Population, total",SP.POP.TOTL,2009,68121080
Thailand,THA,Population growth (annual %),SP.POP.GROW,2009,0.73854268159594
Thailand,THA,Surface area (sq. km),AG.SRF.TOTL.K2,2009,513120
Thailand,THA,Population density (people per sq. km of land area),EN.POP.DNST,2009,133.338057116013
Thailand,THA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2009,17.9
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2009,0.8
Thailand,THA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2009,276652986218.511
Thailand,THA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2009,4060
Thailand,THA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2009,786444493695.797
Thailand,THA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2009,11540
Thailand,THA,Income share held by lowest 20%,SI.DST.FRST.20,2009,6.5
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2009,74.669
Thailand,THA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2009,1.565
Thailand,THA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,2009,52.655
Thailand,THA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,2009,79.6
Thailand,THA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,2009,99.4
Thailand,THA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2009,14.7
Thailand,THA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2009,..
Thailand,THA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2009,98
Thailand,THA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2009,..
Thailand,THA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2009,93.5188827514648
Thailand,THA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2009,76.6007080078125
Thailand,THA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2009,1.02934002876282
Thailand,THA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2009,1.7
Thailand,THA,Forest area (sq. km),AG.LND.FRST.K2,2009,199655
Thailand,THA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2009,..
Thailand,THA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2009,25.5253663533918
Thailand,THA,Urban population growth (annual %),SP.URB.GROW,2009,3.84436095116613
Thailand,THA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2009,1578.76107269732
Thailand,THA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2009,2061.66725483507
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2009,281710630187.319
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-0.690618232300579
Thailand,THA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2009,0.194772130958171
Thailand,THA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2009,9.78703375942043
Thailand,THA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2009,38.6085988884387
Thailand,THA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2009,64.4386124917652
Thailand,THA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2009,54.8308063628242
Thailand,THA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2009,20.6363983767118
Thailand,THA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2009,17.4396219478319
Thailand,THA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,2009,128.259843925222
Thailand,THA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2009,14.1942308395144
Thailand,THA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2009,1.54034760915174
Thailand,THA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2009,96.8163
Thailand,THA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2009,27.5086988698478
Thailand,THA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2009,101.569117150369
Thailand,THA,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,2009,98.2
Thailand,THA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2009,80931068117.8
Thailand,THA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,2009,6.83078009394489
Thailand,THA,Net migration,SM.POP.NETM,2009,110883
Thailand,THA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2009,3807999999.99999
Thailand,THA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2009,6411458544.60001
Thailand,THA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2009,-31034006.1187744
,,,,2009,
,,,,2009,
,,,,2009,
Data from database: World Development Indicators,,,,2009,
Last Updated: 10/07/2025,,,,2009,
China,CHN,"Population, total",SP.POP.TOTL,2010,1337705000
China,CHN,Population growth (annual %),SP.POP.GROW,2010,0.482959688678361
China,CHN,Surface area (sq. km),AG.SRF.TOTL.K2,2010,9562911
China,CHN,Population density (people per sq. km of land area),EN.POP.DNST,2010,142.487743405
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2010,17.2
China,CHN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2010,20.6
China,CHN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2010,5898415123961.65
China,CHN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2010,4410
China,CHN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2010,12536321273861.3
China,CHN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2010,9370
China,CHN,Income share held by lowest 20%,SI.DST.FRST.20,2010,5.1
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,75.668
China,CHN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2010,1.687
China,CHN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,2010,12.158
China,CHN,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,2010,..
China,CHN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,2010,99.6
China,CHN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2010,15.8
China,CHN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2010,3.4
China,CHN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2010,99
China,CHN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2010,103.455256923166
China,CHN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2010,104.181700271
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2010,90.7829173331445
China,CHN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2010,0.98895001411438
China,CHN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2010,..
China,CHN,Forest area (sq. km),AG.LND.FRST.K2,2010,2006103.8
China,CHN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2010,..
China,CHN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2010,20.8620996124996
China,CHN,Urban population growth (annual %),SP.URB.GROW,2010,3.25536549409244
China,CHN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2010,1899.79996108685
China,CHN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2010,2943.58995443689
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2010,6192564874453.29
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,10.5962719761682
China,CHN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2010,6.92845731295996
China,CHN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,9.16649906130733
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2010,45.7066207106778
China,CHN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2010,26.7227451502264
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2010,23.1313270837192
China,CHN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2010,46.1023443345586
China,CHN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2010,11.0399710818906
China,CHN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,2010,..
China,CHN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2010,10.0382796577366
China,CHN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2010,1.73351986212832
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2010,63.5563
China,CHN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2010,32.1501169663397
China,CHN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2010,48.0253507277558
China,CHN,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,2010,87
China,CHN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2010,742737476056.6
China,CHN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,2010,2.89643097782304
China,CHN,Net migration,SM.POP.NETM,2010,-184144
China,CHN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2010,13636040942
China,CHN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2010,243703434558.177
China,CHN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2010,957669982.910156
Thailand,THA,"Population, total",SP.POP.TOTL,2010,68579447
Thailand,THA,Population growth (annual %),SP.POP.GROW,2010,0.670617338343587
Thailand,THA,Surface area (sq. km),AG.SRF.TOTL.K2,2010,513120
Thailand,THA,Population density (people per sq. km of land area),EN.POP.DNST,2010,134.235250249564
Thailand,THA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2010,16.4
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2010,0.7
Thailand,THA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2010,308009861551.36
Thailand,THA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2010,4490
Thailand,THA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2010,849734455565.965
Thailand,THA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2010,12390
Thailand,THA,Income share held by lowest 20%,SI.DST.FRST.20,2010,6.6
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,75.012
Thailand,THA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2010,1.562
Thailand,THA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,2010,52.649
Thailand,THA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,2010,..
Thailand,THA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,2010,..
Thailand,THA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2010,14.2
Thailand,THA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2010,..
Thailand,THA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2010,98
Thailand,THA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2010,..
Thailand,THA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2010,89.2488479614258
Thailand,THA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2010,78.3943786621094
Thailand,THA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2010,1.02680003643036
Thailand,THA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2010,1.6
Thailand,THA,Forest area (sq. km),AG.LND.FRST.K2,2010,200730
Thailand,THA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2010,..
Thailand,THA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2010,25.5253663533918
Thailand,THA,Urban population growth (annual %),SP.URB.GROW,2010,3.71023768313815
Thailand,THA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2010,1718.62118368043
Thailand,THA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2010,2260.34193597391
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2010,341104766329.17
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,7.51339053261624
Thailand,THA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2010,4.08098922673743
Thailand,THA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,10.5221756369849
Thailand,THA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2010,39.9217256985357
Thailand,THA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2010,66.4861731592239
